xcent,ycent,sigma_inv
2025.000000,-546.000968,4.294678
2043.000000,-545.061631,4.294678
2061.000000,-544.122294,4.294678
2079.000000,-543.859280,4.294678
2097.000000,-544.498029,4.294678
2115.000000,-545.512513,4.294678
2133.000000,-545.737954,4.294678
2151.000000,-545.662806,4.294678
2169.000000,-547.316040,4.294678
2187.000000,-550.885520,4.294678
2205.000000,-553.553237,4.294678
2223.000000,-554.191986,4.294678
2241.000000,-553.778678,4.294678
2259.000000,-553.778678,4.294678
2277.000000,-554.455001,4.294678
2295.000000,-554.267133,4.294678
2313.000000,-553.891399,4.294678
2331.000000,-555.544632,4.294678
2349.000000,-558.588083,4.294678
2367.000000,-559.752861,4.294678
2385.000000,-559.301980,4.254937
2403.000000,-558.325069,4.240202
2421.000000,-556.033087,4.288475
2439.000000,-554.642868,4.315272
2457.000000,-555.469485,4.054777
2475.000000,-556.559115,4.265944
2493.000000,-556.859704,4.066526
2511.000000,-556.784557,4.173042
2529.000000,-556.634262,3.934094
2547.000000,-556.446395,3.767315
2565.000000,-556.183381,3.825708
2583.000000,-555.920367,3.771958
2601.000000,-555.657352,3.589262
2619.000000,-555.394338,3.350504
2637.000000,-555.131324,3.322746
2655.000000,-554.755589,3.298699
2673.000000,-554.455001,3.336936
2691.000000,-554.304707,3.179201
2709.000000,-554.154413,3.071871
2727.000000,-553.628384,3.032178
2745.000000,-553.402943,2.969881
2763.000000,-553.478090,3.043505
2781.000000,-553.215076,3.030300
2799.000000,-552.839341,3.220987
2817.000000,-552.463606,3.299901
2835.000000,-552.050298,3.272355
2853.000000,-551.449123,3.371717
2871.000000,-550.923094,3.323214
2889.000000,-550.584933,3.366966
2907.000000,-550.359492,3.384044
2925.000000,-550.284345,3.437498
2943.000000,-550.134051,3.516761
2961.000000,-549.720743,3.467341
2979.000000,-549.232287,3.488190
2997.000000,-548.743832,3.503886
3015.000000,-548.180230,3.433432
3033.000000,-547.804495,3.382707
3051.000000,-547.766921,3.402366
3069.000000,-547.691775,3.396346
3087.000000,-547.579055,3.375328
3105.000000,-547.353614,3.476593
3123.000000,-546.827585,3.405578
3141.000000,-545.550087,3.454231
3159.000000,-542.243620,3.497162
3177.000000,-537.396641,3.588011
3195.000000,-533.263559,3.762747
3213.000000,-531.535179,3.685912
3231.000000,-532.436942,3.766526
3249.000000,-534.353190,3.681543
3267.000000,-535.405247,3.776224
3285.000000,-535.555542,3.865499
3303.000000,-535.480394,3.927521
3321.000000,-535.405247,3.788249
3339.000000,-535.480394,3.720795
3357.000000,-535.780982,3.715491
3375.000000,-536.231864,3.796552
3393.000000,-536.645172,3.656499
3411.000000,-536.419731,3.799108
3429.000000,-535.067086,3.548219
3447.000000,-534.616204,3.533689
3465.000000,-534.578631,3.862081
3483.000000,-533.601720,4.241852
3501.000000,-532.737530,4.097641
3519.000000,-531.910914,4.472357
3537.000000,-530.821283,4.534472
3555.000000,-529.318344,4.742822
3573.000000,-527.665111,4.922716
3591.000000,-526.162171,4.838229
3609.000000,-525.260408,4.808752
3627.000000,-524.922247,4.737773
3645.000000,-524.884673,4.373454
3663.000000,-525.636143,3.911253
3681.000000,-526.575480,4.040199
3699.000000,-526.537906,3.970267
3717.000000,-525.373128,3.773671
3735.000000,-523.419308,3.640747
3753.000000,-521.164899,3.548335
3771.000000,-519.135931,3.680292
3789.000000,-518.008727,3.828654
3807.000000,-517.520272,3.606954
3825.000000,-517.182110,3.508347
3843.000000,-517.144536,3.482611
3861.000000,-517.369978,3.483282
3879.000000,-517.745712,3.667046
3897.000000,-518.459608,3.811524
3915.000000,-519.737106,3.678077
3933.000000,-521.390339,3.861972
3951.000000,-522.968426,3.798605
3969.000000,-524.321071,3.889921
3987.000000,-525.636143,4.043599
4005.000000,-526.688200,4.045263
4023.000000,-526.876068,4.079827
4041.000000,-525.410702,4.080428
4059.000000,-523.269014,4.021288
4077.000000,-521.803648,4.066058
4095.000000,-519.699533,4.033643
4113.000000,-516.656081,3.960684
4131.000000,-514.476820,3.857296
4149.000000,-512.673293,3.905447
4167.000000,-509.291680,3.884146
4185.000000,-506.135507,3.900470
4203.000000,-504.820436,3.690111
4221.000000,-504.181686,3.686667
4239.000000,-503.355070,3.851677
4257.000000,-502.340586,3.772865
4275.000000,-501.739410,3.944463
4293.000000,-502.077572,3.984705
4311.000000,-503.054482,3.887575
4329.000000,-502.904188,3.893947
4347.000000,-501.363676,4.007085
4365.000000,-500.123751,3.904486
4383.000000,-499.109267,3.910876
4401.000000,-497.681475,3.873320
4419.000000,-496.216109,3.858289
4437.000000,-496.178536,3.866673
4455.000000,-498.094783,3.882226
4473.000000,-500.048604,3.969747
4491.000000,-499.785590,3.961581
4509.000000,-496.178536,3.905420
4527.000000,-492.984790,3.825269
4545.000000,-492.195747,3.726502
4563.000000,-491.744865,3.739114
4581.000000,-491.256410,3.679185
4599.000000,-490.767954,3.709733
9.000000,-583.251932,4.625859
27.000000,-580.078484,4.625859
45.000000,-576.905038,4.625859
63.000000,-573.768925,4.625859
81.000000,-571.379506,4.625859
99.000000,-569.214095,4.625859
117.000000,-566.787341,4.625859
135.000000,-564.883273,4.625859
153.000000,-563.651229,4.625859
171.000000,-563.763232,4.625859
189.000000,-565.704635,4.625859
207.000000,-567.384696,4.625859
225.000000,-564.771269,4.625859
243.000000,-559.917761,4.625859
261.000000,-555.437601,4.625859
279.000000,-551.106779,4.625859
297.000000,-548.232009,4.625859
315.000000,-547.074633,4.625859
333.000000,-547.783992,4.625859
351.000000,-549.762730,4.625859
369.000000,-551.218782,4.625859
387.000000,-550.957440,4.625859
405.000000,-549.688061,4.625859
423.000000,-545.319904,4.625859
441.000000,-540.093050,4.625859
459.000000,-537.255614,4.625859
477.000000,-535.015534,4.625859
495.000000,-533.895494,4.625859
513.000000,-534.268841,4.625859
531.000000,-535.538219,4.625859
549.000000,-537.143611,4.625859
567.000000,-539.085014,4.625859
585.000000,-541.362429,4.625859
603.000000,-544.162529,4.625859
621.000000,-547.149303,4.625859
639.000000,-549.725395,4.625859
657.000000,-552.114814,4.642153
675.000000,-554.728242,4.653740
693.000000,-557.603012,4.636452
711.000000,-560.216439,4.702954
729.000000,-562.531188,4.648546
747.000000,-565.107281,4.634000
765.000000,-568.579406,4.701226
783.000000,-572.872893,4.787387
801.000000,-576.382352,4.778753
819.000000,-577.427723,4.665044
837.000000,-576.793033,4.521837
855.000000,-575.822332,4.404154
873.000000,-574.814296,4.303601
891.000000,-574.254276,4.350413
909.000000,-574.179606,4.335630
927.000000,-574.627623,4.283936
945.000000,-575.859667,4.357544
963.000000,-577.651731,4.233783
981.000000,-578.659767,4.040793
999.000000,-578.846441,3.970081
1017.000000,-579.145118,3.954868
1035.000000,-579.369126,4.139492
1053.000000,-579.443795,4.123376
1071.000000,-579.033114,4.157626
1089.000000,-577.763735,4.030393
1107.000000,-575.971671,3.888624
1125.000000,-575.112973,3.903516
1143.000000,-574.851631,3.894901
1161.000000,-574.254276,3.903016
1179.000000,-573.283574,3.922848
1197.000000,-572.350208,3.912892
1215.000000,-572.238204,3.907103
1233.000000,-571.864857,3.930217
1251.000000,-570.707482,4.014029
1269.000000,-569.923454,3.900275
1287.000000,-568.318063,3.894901
1305.000000,-565.629967,3.894901
1323.000000,-564.061910,3.894901
1341.000000,-563.576559,3.894901
1359.000000,-562.829866,3.894901
1377.000000,-561.709826,3.894901
1395.000000,-561.037802,3.894901
1413.000000,-560.813793,3.892024
1431.000000,-561.373813,3.824242
1449.000000,-563.315217,3.820148
1467.000000,-564.696600,3.722198
1485.000000,-564.659265,3.678334
1503.000000,-565.293954,3.486610
1521.000000,-565.965978,3.382620
1539.000000,-566.301990,3.213745
1557.000000,-567.198023,3.071153
1575.000000,-568.691409,2.893701
1593.000000,-570.968824,2.914049
1611.000000,-573.470248,2.931328
1629.000000,-575.448986,2.927321
1647.000000,-576.419687,2.927321
1665.000000,-576.755699,2.927321
1683.000000,-576.979707,2.933635
1701.000000,-577.054376,3.011745
1719.000000,-577.129046,3.105721
1737.000000,-577.241050,3.188330
1755.000000,-577.315719,3.380636
1773.000000,-577.315719,3.478390
1791.000000,-576.905037,3.932638
1809.000000,-575.747663,3.971598
1827.000000,-573.843594,3.852614
1845.000000,-571.864857,3.845434
1863.000000,-570.147462,4.150771
1881.000000,-568.318063,4.162816
1899.000000,-566.525999,4.309539
1917.000000,-565.107281,4.286957
1935.000000,-564.099244,4.294678
1953.000000,-563.427221,4.294678
1971.000000,-562.904535,4.294678
1989.000000,-562.456519,4.294678
2007.000000,-562.083172,4.294678
2025.000000,-561.597822,4.294678
2043.000000,-560.664455,4.294678
2061.000000,-559.731088,4.294678
2079.000000,-559.469745,4.294678
2097.000000,-560.104435,4.294678
2115.000000,-561.112471,4.294678
2133.000000,-561.336479,4.294678
2151.000000,-561.261810,4.294678
2169.000000,-562.904535,4.294678
2187.000000,-566.451329,4.294678
2205.000000,-569.102091,4.294678
2223.000000,-569.736780,4.294678
2241.000000,-569.326099,4.294678
2259.000000,-569.326099,4.294678
2277.000000,-569.998123,4.294678
2295.000000,-569.811450,4.294678
2313.000000,-569.438103,4.294678
2331.000000,-571.080829,4.294678
2349.000000,-574.104937,4.294678
2367.000000,-575.262312,4.269875
2385.000000,-574.814296,4.265772
2403.000000,-573.843594,4.239896
2421.000000,-571.566179,4.197229
2439.000000,-570.184796,4.189924
2457.000000,-571.006159,4.161432
2475.000000,-572.088865,4.089061
2493.000000,-572.387542,4.002205
2511.000000,-572.312873,4.090254
2529.000000,-572.163534,3.974291
2547.000000,-571.976861,3.753127
2565.000000,-571.715518,3.776402
2583.000000,-571.454176,3.673114
2601.000000,-571.192833,3.596192
2619.000000,-570.931490,3.337571
2637.000000,-570.670147,3.341173
2655.000000,-570.296801,3.244554
2673.000000,-569.998123,3.350470
2691.000000,-569.848784,3.180338
2709.000000,-569.699446,3.116986
2727.000000,-569.176760,3.017153
2745.000000,-568.952752,2.894360
2763.000000,-569.027421,2.986737
2781.000000,-568.766079,2.929918
2799.000000,-568.392732,3.102095
2817.000000,-568.019385,3.293197
2835.000000,-567.608704,3.283228
2853.000000,-567.011350,3.446381
2871.000000,-566.488664,3.389726
2889.000000,-566.152652,3.345465
2907.000000,-565.928644,3.349046
2925.000000,-565.853975,3.393247
2943.000000,-565.704636,3.389095
2961.000000,-565.293954,3.440068
2979.000000,-564.808604,3.390786
2997.000000,-564.323253,3.447689
3015.000000,-563.763233,3.308124
3033.000000,-563.389886,3.349457
3051.000000,-563.352551,3.275064
3069.000000,-563.277882,3.377165
3087.000000,-563.165878,3.442573
3105.000000,-562.941870,3.321943
3123.000000,-562.419184,3.387772
3141.000000,-561.149805,3.422824
3159.000000,-557.864354,3.501342
3177.000000,-553.048181,3.681780
3195.000000,-548.941367,3.754084
3213.000000,-547.223972,3.675114
3231.000000,-548.120005,3.722680
3249.000000,-550.024073,3.718444
3267.000000,-551.069444,3.749745
3285.000000,-551.218782,3.825185
3303.000000,-551.144113,3.881251
3321.000000,-551.069443,3.814904
3339.000000,-551.144113,3.692499
3357.000000,-551.442791,3.800184
3375.000000,-551.890807,3.694212
3393.000000,-552.301488,3.698348
3411.000000,-552.077480,3.667734
3429.000000,-550.733431,3.557633
3447.000000,-550.285415,3.643212
3465.000000,-550.248081,3.991662
3483.000000,-549.277380,4.146907
3501.000000,-548.418682,4.399168
3519.000000,-547.597319,4.380513
3537.000000,-546.514613,4.593395
3555.000000,-545.021227,4.721894
3573.000000,-543.378501,4.915668
3591.000000,-541.885114,4.851721
3609.000000,-540.989082,4.749855
3627.000000,-540.653070,4.421162
3645.000000,-540.615735,4.317966
3663.000000,-541.362429,3.959891
3681.000000,-542.295796,4.067468
3699.000000,-542.258461,3.926555
3717.000000,-541.101086,3.586705
3735.000000,-539.159683,3.633890
3753.000000,-536.919602,3.578002
3771.000000,-534.903530,3.663201
3789.000000,-533.783490,3.748078
3807.000000,-533.298139,3.601702
3825.000000,-532.962127,3.546907
3843.000000,-532.924793,3.477404
3861.000000,-533.148801,3.523540
3879.000000,-533.522147,3.696682
3897.000000,-534.231506,3.781108
3915.000000,-535.500885,3.767708
3933.000000,-537.143611,3.830192
3951.000000,-538.711667,3.793002
3969.000000,-540.055715,3.910771
3987.000000,-541.362429,4.035504
4005.000000,-542.407800,4.107019
4023.000000,-542.594473,4.051719
4041.000000,-541.138421,4.077422
4059.000000,-539.010344,4.036410
4077.000000,-537.554292,4.053585
4095.000000,-535.463550,3.960299
4113.000000,-532.439442,3.933639
4131.000000,-530.274030,3.836805
4149.000000,-528.481966,3.811770
4167.000000,-525.121846,3.917434
4185.000000,-521.985733,3.954520
4203.000000,-520.679020,3.675104
4221.000000,-520.044330,3.845590
4239.000000,-519.222967,3.813724
4257.000000,-518.214931,3.797453
4275.000000,-517.617577,3.870544
4293.000000,-517.953589,3.983268
4311.000000,-518.924290,3.958215
4329.000000,-518.774952,3.942220
4347.000000,-517.244230,3.819218
4365.000000,-516.012185,3.908979
4383.000000,-515.004150,3.873044
4401.000000,-513.585432,3.878600
4419.000000,-512.129380,3.941411
4437.000000,-512.092045,3.881334
4455.000000,-513.996113,3.959117
4473.000000,-515.937516,3.960808
4491.000000,-515.676174,3.922479
4509.000000,-512.092045,3.848456
4527.000000,-508.918598,3.769022
4545.000000,-508.134569,3.730132
4563.000000,-507.686553,3.713338
4581.000000,-507.201203,3.608978
4599.000000,-506.715852,3.614750
9.000000,-598.850173,4.625859
27.000000,-595.697207,4.625859
45.000000,-592.544242,4.625859
63.000000,-589.428372,4.625859
81.000000,-587.054374,4.625859
99.000000,-584.902939,4.625859
117.000000,-582.491848,4.625859
135.000000,-580.600069,4.625859
153.000000,-579.375977,4.625859
171.000000,-579.487258,4.625859
189.000000,-581.416131,4.625859
207.000000,-583.085348,4.625859
225.000000,-580.488788,4.625859
243.000000,-575.666606,4.625859
261.000000,-571.215361,4.625859
279.000000,-566.912491,4.625859
297.000000,-564.056276,4.625859
315.000000,-562.906371,4.625859
333.000000,-563.611152,4.625859
351.000000,-565.577118,4.625859
369.000000,-567.023772,4.625859
387.000000,-566.764117,4.625859
405.000000,-565.502931,4.625859
423.000000,-561.162967,4.625859
441.000000,-555.969848,4.625859
459.000000,-553.150726,4.625859
477.000000,-550.925103,4.625859
495.000000,-549.812292,4.625859
513.000000,-550.183229,4.625859
531.000000,-551.444415,4.625859
549.000000,-553.039445,4.625859
567.000000,-554.968318,4.625859
585.000000,-557.231034,4.625859
603.000000,-560.013062,4.625859
621.000000,-562.980559,4.625859
639.000000,-565.540024,4.642153
657.000000,-567.914021,4.639365
675.000000,-570.510581,4.651277
693.000000,-573.366796,4.653211
711.000000,-575.963356,4.675897
729.000000,-578.263166,4.571545
747.000000,-580.822632,4.625799
765.000000,-584.272346,4.746587
783.000000,-588.538122,4.760941
801.000000,-592.024931,4.719126
819.000000,-593.063555,4.639379
837.000000,-592.432962,4.445919
855.000000,-591.468525,4.357476
873.000000,-590.466995,4.334268
891.000000,-589.910590,4.339032
909.000000,-589.836402,4.314546
927.000000,-590.281527,4.339902
945.000000,-591.505619,4.300558
963.000000,-593.286117,4.154324
981.000000,-594.287647,3.998143
999.000000,-594.473116,3.874458
1017.000000,-594.769865,4.095153
1035.000000,-594.992427,4.246242
1053.000000,-595.066615,4.184475
1071.000000,-594.658584,4.090297
1089.000000,-593.397398,3.932600
1107.000000,-591.616900,3.893348
1125.000000,-590.763745,3.894901
1143.000000,-590.504089,3.894901
1161.000000,-589.910590,3.894901
1179.000000,-588.946153,3.911939
1197.000000,-588.018811,3.912892
1215.000000,-587.907529,3.894901
1233.000000,-587.536592,3.893956
1251.000000,-586.386687,3.931161
1269.000000,-585.607720,3.900275
1287.000000,-584.012690,3.894901
1305.000000,-581.341944,3.894901
1323.000000,-579.784008,3.894901
1341.000000,-579.301790,3.894901
1359.000000,-578.559915,3.894901
1377.000000,-577.447104,3.894901
1395.000000,-576.779418,3.890213
1413.000000,-576.556855,3.892024
1431.000000,-577.113261,3.812036
1449.000000,-579.042133,3.816269
1467.000000,-580.414601,3.694251
1485.000000,-580.377507,3.615612
1503.000000,-581.008100,3.408273
1521.000000,-581.675786,3.322853
1539.000000,-582.009630,3.249878
1557.000000,-582.899879,3.022281
1575.000000,-584.383627,2.894090
1593.000000,-586.646343,2.925826
1611.000000,-589.131622,2.931328
1629.000000,-591.097588,2.927321
1647.000000,-592.062025,2.927321
1665.000000,-592.395868,2.927321
1683.000000,-592.618431,2.933635
1701.000000,-592.692618,2.943838
1719.000000,-592.766805,3.092240
1737.000000,-592.878086,3.235294
1755.000000,-592.952274,3.329968
1773.000000,-592.952274,3.375950
1791.000000,-592.544243,3.867644
1809.000000,-591.394338,4.047993
1827.000000,-589.502559,3.888426
1845.000000,-587.536592,4.051556
1863.000000,-585.830282,4.190194
1881.000000,-584.012690,4.099226
1899.000000,-582.232192,4.241382
1917.000000,-580.822632,4.248243
1935.000000,-579.821101,4.294678
1953.000000,-579.153415,4.294678
1971.000000,-578.634103,4.294678
1989.000000,-578.188978,4.294678
2007.000000,-577.818041,4.294678
2025.000000,-577.335823,4.294678
2043.000000,-576.408480,4.294678
2061.000000,-575.481138,4.294678
2079.000000,-575.221481,4.294678
2097.000000,-575.852074,4.294678
2115.000000,-576.853605,4.294678
2133.000000,-577.076167,4.294678
2151.000000,-577.001980,4.294678
2169.000000,-578.634103,4.294678
2187.000000,-582.158005,4.294678
2205.000000,-584.791658,4.294678
2223.000000,-585.422251,4.294678
2241.000000,-585.014220,4.294678
2259.000000,-585.014220,4.294678
2277.000000,-585.681907,4.294678
2295.000000,-585.496439,4.294678
2313.000000,-585.125502,4.294678
2331.000000,-586.757625,4.294678
2349.000000,-589.762215,4.294678
2367.000000,-590.912120,4.276201
2385.000000,-590.466995,4.263715
2403.000000,-589.502559,4.297398
2421.000000,-587.239843,4.103375
2439.000000,-585.867375,4.153748
2457.000000,-586.683437,4.258630
2475.000000,-587.759154,4.044856
2493.000000,-588.055904,4.202003
2511.000000,-587.981717,3.962342
2529.000000,-587.833342,3.981070
